src_ip,src_hostname,src_process,src_service,src_username,dst_ip,dst_hostname,dst_fqdn,port,proto,dst_process,dst_service,dst_username,policy_decision
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.140,exc-mail02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.139,exc-et01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.139,exc-et01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.139,exc-et01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.139,exc-et01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.139,exc-et01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.139,exc-et01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.139,exc-et01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.134,exc-mail01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.134,exc-mail01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.134,exc-mail01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.134,exc-mail01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.134,exc-mail01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.134,exc-mail01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.2,inf-jh01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.2,inf-jh01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.2,inf-jh01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.2,inf-jh01-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.2,inf-jh01-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.2,inf-jh01-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.7,inf-jh02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.7,inf-jh02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.7,inf-jh02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.7,inf-jh02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.7,inf-jh02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.7,inf-jh02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\rswanson,10.0.1.22,acd-dc01-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
10.0.1.2,inf-jh01-prd,mstsc.exe,,illumio\bwaytt,10.0.1.130,acd-dc03-prd,,3389,6,svchost.exe,TermService,NETWORK SERVICE,potentially_blocked
